Distance_Num,Bill subtotal,Packaging charges,Total,Target_Beli,Status_Transaksi
6.493661988422166,931.1640853863748,22.94238735696011,481.7816955293027,0,Gagal (Cancelled/Missed)
8.045514875709106,615.7425247928485,26.185988367749697,549.9057557227436,0,Gagal (Cancelled/Missed)
2.006819945002553,370.23869807508936,14.511934903754467,304.75063297884384,0,Gagal (Cancelled/Missed)
2.744256438127789,2114.774797784354,83.60625961121998,1755.750287989048,0,Gagal (Cancelled/Missed)
5.0,603.8617761661781,25.202574006924088,529.2540541454058,0,Gagal (Cancelled/Missed)
3.7723041787294482,491.04615970211756,24.55230798510588,515.5984676872235,0,Gagal (Cancelled/Missed)
1.4247136766767197,525.6792049789746,15.979820347908086,335.5186986737375,0,Gagal (Cancelled/Missed)
2.16783675708463,946.779837305658,43.52600485340159,913.99938845115,0,Gagal (Cancelled/Missed)
3.0,615.8168326242209,26.48914948937019,556.2101680710994,0,Gagal (Cancelled/Missed)
5.159792256347215,1800.059121762895,84.10312357455628,1766.1295985280763,0,Gagal (Cancelled/Missed)
1.0329549460956364,322.16587463577525,8.09111316360715,169.8166719303597,0,Gagal (Cancelled/Missed)
4.357295575116717,750.6078300880253,32.50895376989426,682.7005345129086,0,Gagal (Cancelled/Missed)
4.869279381941717,582.7385587638835,24.89193847094821,522.7307078899124,0,Gagal (Cancelled/Missed)
3.315953237407791,880.4802672148127,39.47677595066686,829.0122949640041,0,Gagal (Cancelled/Missed)
5.740259678505929,1221.9084397891947,61.09647177306099,1283.004911562256,0,Gagal (Cancelled/Missed)
8.0077736511221,2799.5266257228345,112.30141027823709,2358.246152948793,0,Gagal (Cancelled/Missed)
4.663816339887932,725.8846779402952,26.711707872570564,560.9374607324789,0,Gagal (Cancelled/Missed)
6.0,449.0,17.45,366.45,0,Gagal (Cancelled/Missed)
3.075068932487148,967.2493106751285,41.85235880086552,878.8225375754755,0,Gagal (Cancelled/Missed)
4.680627673983771,606.2774893040649,25.47356062821136,534.9447731924386,0,Gagal (Cancelled/Missed)
3.2173719130864,869.1307353471608,41.26517812399996,866.5687406039991,0,Gagal (Cancelled/Missed)
5.307361647877675,504.9935521336147,20.726625483089908,435.25913514488803,0,Gagal (Cancelled/Missed)
11.225802835631846,1104.5660024569506,41.26170099810659,866.4957209602385,0,Gagal (Cancelled/Missed)
3.385681978495869,661.107385161281,35.795674099567314,696.9030592608483,0,Gagal (Cancelled/Missed)
4.346381541384105,1181.9738311606545,59.100902906748246,1241.074734067403,0,Gagal (Cancelled/Missed)
4.0478172202313285,922.7671563361303,42.99490615611253,902.893029278363,0,Gagal (Cancelled/Missed)
4.868927627360672,1237.354717438507,47.883553370978056,1005.5169183781179,0,Gagal (Cancelled/Missed)
2.0,463.25146881467924,18.16257344073396,381.41404225541316,0,Gagal (Cancelled/Missed)
4.368370434835704,1045.4852676329683,49.60202283667875,1041.6312516688045,0,Gagal (Cancelled/Missed)
6.463542458800534,646.6822877059973,32.33411438529987,679.0164020912972,0,Gagal (Cancelled/Missed)
5.66169738436322,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
11.151343024601722,633.686467057404,25.88972968347001,543.6843233528701,0,Gagal (Cancelled/Missed)
4.400485032471363,761.8388359220687,33.01033015532413,693.2645400522613,0,Gagal (Cancelled/Missed)
2.2727313897804784,538.0,21.186364562700607,444.9136558167127,0,Gagal (Cancelled/Missed)
1.1045253810200995,542.2855406218241,21.255386295468337,446.3631122048351,0,Gagal (Cancelled/Missed)
2.7493040038271093,661.2349200829207,27.962766798532943,587.2181027691918,0,Gagal (Cancelled/Missed)
3.4353697645831813,1864.7556282500182,70.63697746289019,1483.3957614474598,0,Gagal (Cancelled/Missed)
2.1033820922168713,428.06956117004813,21.403478058502408,449.47303922855053,0,Gagal (Cancelled/Missed)
6.7194418828271605,729.9417665697407,35.0606307685621,736.2928852080062,0,Gagal (Cancelled/Missed)
10.891652574563423,947.2821983064827,47.364109915324136,994.6463082218067,0,Gagal (Cancelled/Missed)
4.623361168569216,945.0810490564114,41.819010699966746,878.1992246993017,0,Gagal (Cancelled/Missed)
2.9284498369442518,460.57580587000695,23.028790293500347,483.60459616350727,0,Gagal (Cancelled/Missed)
8.402081733707718,1141.94665196517,30.521144953539245,640.9440440243242,0,Gagal (Cancelled/Missed)
6.8416900959617655,585.0,24.450394408836324,513.4582825855628,0,Gagal (Cancelled/Missed)
2.6061913030722708,510.1063188873501,16.221677215809617,340.6087612421043,0,Gagal (Cancelled/Missed)
6.247155201641832,598.4157184005472,24.93539296001368,523.6432521602874,0,Gagal (Cancelled/Missed)
6.0,310.0,11.108752033370223,233.28379270077468,0,Gagal (Cancelled/Missed)
6.152061416083136,342.0393090690647,14.254026869536371,299.3345642602638,0,Gagal (Cancelled/Missed)
3.685862043421631,966.2853448914459,42.3441021375152,889.1530035082535,0,Gagal (Cancelled/Missed)
2.6048883150927993,914.7814017650792,22.873197637197737,480.2638985197373,0,Gagal (Cancelled/Missed)
1.0,863.7626624160246,24.6549138164414,517.6765261304243,0,Gagal (Cancelled/Missed)
1.1044145484734778,542.2809964874126,21.255009464809824,446.3551987610063,0,Gagal (Cancelled/Missed)
7.0,1351.115552235419,63.44989499351625,1332.4477948638414,0,Gagal (Cancelled/Missed)
7.678961309078062,622.9305988072059,27.784945416729073,583.4749384358191,0,Gagal (Cancelled/Missed)
3.3345674171248794,424.85122754831076,21.242561377415537,446.0937889257263,0,Gagal (Cancelled/Missed)
6.278800262657639,569.4308107689632,27.637927753101817,580.3686027888724,0,Gagal (Cancelled/Missed)
3.7577112218613733,1170.0,29.25,614.25,0,Gagal (Cancelled/Missed)
4.122455804961761,929.7041487487907,23.245001672215633,488.09707604661094,0,Gagal (Cancelled/Missed)
5.020053284324401,410.76547070023133,20.538273535011566,431.30374423524285,0,Gagal (Cancelled/Missed)
6.551795405973236,1225.909532371905,61.29547661859525,1287.2050089905003,0,Gagal (Cancelled/Missed)
8.160188018020614,849.5116615675629,42.47558307837814,891.987244645941,0,Gagal (Cancelled/Missed)
6.4770429189396275,331.62534640908893,15.139577559848519,317.9311287568189,0,Gagal (Cancelled/Missed)
7.5036153753900585,1151.691556313077,30.026988456464533,630.5667575857552,0,Gagal (Cancelled/Missed)
3.269019474856772,619.1929415754297,26.559051109388932,557.6669752446533,0,Gagal (Cancelled/Missed)
5.822287321614493,1138.7589407239536,49.50912608397133,1039.691647763398,0,Gagal (Cancelled/Missed)
6.0073633867325125,629.0662704805926,28.310828381007408,594.4276169027574,0,Gagal (Cancelled/Missed)
3.352654810479176,375.0,18.75,393.75,0,Gagal (Cancelled/Missed)
3.3753612154388892,454.9054372652625,17.76246387845611,373.01174144757834,0,Gagal (Cancelled/Missed)
7.5903618216855016,407.95030021807554,20.397515010903778,428.34781522897936,0,Gagal (Cancelled/Missed)
7.704044894461558,2201.5514612664615,97.93571389927807,2056.5759109869505,0,Gagal (Cancelled/Missed)
4.8355728058999965,305.10940578478,10.755470289239,225.86487607401898,0,Gagal (Cancelled/Missed)
4.477092120168904,452.42654272961994,17.621327136480996,370.04786986610094,0,Gagal (Cancelled/Missed)
3.2240724509023213,594.0622261178344,24.75311130589172,519.8153374237261,0,Gagal (Cancelled/Missed)
5.110409328081083,599.0,24.99907992226599,524.9806783675858,0,Gagal (Cancelled/Missed)
4.406862878513787,1272.6307247355974,62.87205886355414,1320.3132361346368,0,Gagal (Cancelled/Missed)
2.8248716735128427,737.6791787104822,31.8401620153598,668.668950525985,0,Gagal (Cancelled/Missed)
16.69309759926489,552.0296157355999,27.165846653201623,570.4827797172342,0,Gagal (Cancelled/Missed)
3.5954880308150368,655.0112799229624,35.33924332614552,690.3505232491079,0,Gagal (Cancelled/Missed)
2.15249629560237,658.4916790146588,32.92458395073294,691.4162629653918,0,Gagal (Cancelled/Missed)
2.1402370054106568,325.0,12.25,257.25,0,Gagal (Cancelled/Missed)
1.7160760037320526,731.4899160286124,31.574495801430622,663.064411830043,0,Gagal (Cancelled/Missed)
3.6487694376838573,449.0,17.460812823961398,366.67706930318934,0,Gagal (Cancelled/Missed)
18.483791906129717,1047.6483237548114,38.771015960251624,814.1913351652842,0,Gagal (Cancelled/Missed)
6.451813078410921,1073.1192535337068,26.827981338342667,563.387608105196,0,Gagal (Cancelled/Missed)
3.174593846021133,616.841064612465,15.426026615311624,323.8465589215441,0,Gagal (Cancelled/Missed)
2.196982199050982,427.22716020854114,21.361358010427058,448.5885182189682,0,Gagal (Cancelled/Missed)
9.76945291519108,389.0539295305551,19.452696476527752,408.5066260070828,0,Gagal (Cancelled/Missed)
1.821207576549516,764.2515469641534,33.21257734820767,697.464124312361,0,Gagal (Cancelled/Missed)
7.932391610474085,1297.8213844206732,61.90176573036109,1299.937080337583,0,Gagal (Cancelled/Missed)
5.127538919196805,649.4081245414297,26.89871986713318,564.8736273654736,0,Gagal (Cancelled/Missed)
10.049269335634762,396.1478080069043,19.807390400345213,415.9551984072495,0,Gagal (Cancelled/Missed)
4.362812288004381,317.3673447039803,11.0,231.0,0,Gagal (Cancelled/Missed)
1.7232759404907712,304.1887947503062,10.347801767269925,217.3038371126684,0,Gagal (Cancelled/Missed)
5.74730189205915,447.739668186645,17.386825473014788,365.1264936596598,0,Gagal (Cancelled/Missed)
2.0351704521410343,466.84173296536534,18.342526278920033,385.19305185732065,0,Gagal (Cancelled/Missed)
4.441891347341652,314.1858148949376,11.348817907911467,238.3251760661408,0,Gagal (Cancelled/Missed)
3.5406665043888426,821.1230489038905,38.34932648978384,805.3353296009434,0,Gagal (Cancelled/Missed)
3.3197638037168886,1795.0034018642973,89.75017009321488,1884.7535719575123,0,Gagal (Cancelled/Missed)
5.366464358569258,1820.8296680362105,84.57709159565216,1776.0794824360528,0,Gagal (Cancelled/Missed)
9.953996483367105,618.6933098891141,26.31012077365924,552.5110027962895,0,Gagal (Cancelled/Missed)
4.732892437787207,865.7796148425533,39.10010348522211,821.0595021140421,0,Gagal (Cancelled/Missed)
5.786142981869265,651.1385701813074,32.55692850906537,683.6954986903728,0,Gagal (Cancelled/Missed)
14.061440446747756,583.6927977662613,24.18463988831306,507.8774376545743,0,Gagal (Cancelled/Missed)
4.435607977550173,488.2765515734533,19.63163156744775,412.26426291640274,0,Gagal (Cancelled/Missed)
3.0246191260325883,870.6377948571732,37.786834847375516,793.4662398987496,0,Gagal (Cancelled/Missed)
2.7661362960141527,325.0,12.25,257.25,0,Gagal (Cancelled/Missed)
7.789855075402709,303.36775361804524,15.168387680902264,318.53614129894754,0,Gagal (Cancelled/Missed)
5.9031535845402505,853.5743235478276,42.67871617739138,896.253039725219,0,Gagal (Cancelled/Missed)
1.950307916497225,241.48460417513874,7.099076250508325,149.08060126067483,0,Gagal (Cancelled/Missed)
8.668025416895151,384.5368660839274,19.226843304196368,403.76370938812374,0,Gagal (Cancelled/Missed)
4.5919524480180725,755.1839048960361,32.50402267981154,682.6347636103146,0,Gagal (Cancelled/Missed)
7.869157873705076,626.0280350386452,25.871495321520584,543.3014017519323,0,Gagal (Cancelled/Missed)
2.5303271470232276,416.2956321140914,16.343934570595355,343.2461096251513,0,Gagal (Cancelled/Missed)
5.145256360095779,708.9477997388666,35.44738998694333,744.3951897258099,0,Gagal (Cancelled/Missed)
4.789212235738782,2096.3703747321542,77.08345341746961,1618.7307221110555,0,Gagal (Cancelled/Missed)
6.313873734388958,557.7384385546759,27.88692192773379,585.6253604824096,0,Gagal (Cancelled/Missed)
2.8820532470311346,2306.928098036803,115.34640490184016,2422.2745029386433,0,Gagal (Cancelled/Missed)
5.608516769173047,450.7616745387213,17.583190186550727,369.2469939175653,0,Gagal (Cancelled/Missed)
4.0,610.147078973487,25.935661512831413,544.6488917694597,0,Gagal (Cancelled/Missed)
13.13701970213341,297.5889408935998,14.879447044679988,312.46838793827976,0,Gagal (Cancelled/Missed)
2.022221440760383,658.5111283032716,32.925556415163584,691.4366847184352,0,Gagal (Cancelled/Missed)
8.090458180962525,928.7242854488767,46.436214272443834,975.1604997213205,0,Gagal (Cancelled/Missed)
9.105666866605624,555.4119442778286,27.77059721389143,583.18254149172,0,Gagal (Cancelled/Missed)
2.7057564239157252,483.41365364126415,24.170682682063205,507.5843363233273,0,Gagal (Cancelled/Missed)
4.140016002282554,538.0,21.606503600513573,453.73657561078505,0,Gagal (Cancelled/Missed)
1.0244296142568747,538.7898908609723,20.859121112143495,438.0407290345382,0,Gagal (Cancelled/Missed)
3.847313974036803,432.28605262353364,21.61430263117668,453.9003552547103,0,Gagal (Cancelled/Missed)
4.2978501886768665,385.532247169847,17.872312735846084,375.31856745276775,0,Gagal (Cancelled/Missed)
3.2350667401592013,1150.1346621055611,57.50987054966126,1207.6445326552225,0,Gagal (Cancelled/Missed)
1.1800223068640845,550.6377246998634,14.971691904280028,314.323532220567,0,Gagal (Cancelled/Missed)
2.6014952534508398,454.0149525345084,22.70074762672542,476.71570016123377,0,Gagal (Cancelled/Missed)
1.0,1082.488878777744,54.12906856246078,1136.617947340205,0,Gagal (Cancelled/Missed)
6.0,310.0,11.119600020584665,233.51160043227796,0,Gagal (Cancelled/Missed)
4.0,586.8276462215597,16.84966286315312,353.7739990641371,0,Gagal (Cancelled/Missed)
4.087554483939508,484.4377724196975,24.221888620984878,508.6596610406824,0,Gagal (Cancelled/Missed)
2.100307379722394,410.98770481110427,16.950614759444786,355.96290994834055,0,Gagal (Cancelled/Missed)
3.3443466691570434,312.44346669157045,10.770521334204965,226.18094801830426,0,Gagal (Cancelled/Missed)
1.956216079330125,600.3135176200963,28.638671575937245,628.9521891960335,0,Gagal (Cancelled/Missed)
7.3860593377967385,594.7024153645772,25.042091099330488,525.8839130859403,0,Gagal (Cancelled/Missed)
4.008122965367986,910.8046112012995,39.59478379696973,831.4607034253254,0,Gagal (Cancelled/Missed)
5.426658526007142,1323.0040564063404,66.15020282031702,1389.1542592266576,0,Gagal (Cancelled/Missed)
4.766233467302173,1803.1364232732167,90.15682116366082,1893.2932444368773,0,Gagal (Cancelled/Missed)
15.841447491590515,558.0078343571713,27.31365789966362,573.5671926883141,0,Gagal (Cancelled/Missed)
4.05553400901484,1257.4064737239764,62.76666020270445,1318.0998642567936,0,Gagal (Cancelled/Missed)
8.581226121089795,632.8718391816346,27.761489449268417,583.0009805447831,0,Gagal (Cancelled/Missed)
11.387874095342275,1091.0687263642026,39.553436318210125,830.6221626824126,0,Gagal (Cancelled/Missed)
5.798584543508872,625.9969668789475,27.075870586835098,568.5612479481651,0,Gagal (Cancelled/Missed)
2.865883453158481,641.536466187366,28.262988251797378,593.501106201416,0,Gagal (Cancelled/Missed)
3.4646325405801752,324.2801672706567,9.851900100793273,206.85328630314422,0,Gagal (Cancelled/Missed)
3.971782859262203,1518.8623312886946,75.94311656443473,1594.8054478531292,0,Gagal (Cancelled/Missed)
5.658818088591634,1168.6823638228168,29.217059095570416,613.5582410069788,0,Gagal (Cancelled/Missed)
5.262415516262468,2230.8510138048505,107.40435262793414,2255.466156876292,0,Gagal (Cancelled/Missed)
9.039889245570699,637.6883101124021,27.342866487959625,574.2567546965902,0,Gagal (Cancelled/Missed)
7.758758239941904,1110.2956410680222,42.5027286420489,892.5497139006275,0,Gagal (Cancelled/Missed)
5.0,472.0295269360007,21.52881892255997,452.10519737375944,0,Gagal (Cancelled/Missed)
1.0,1060.6794920059533,53.03633213584923,1113.7158241418028,0,Gagal (Cancelled/Missed)
4.0,471.1494230260876,18.55747115130438,389.706894177392,0,Gagal (Cancelled/Missed)
5.771567017247022,588.1980617585417,25.192891754311756,529.0507268405469,0,Gagal (Cancelled/Missed)
4.812912932915092,310.0,10.851614116614387,227.8838964489021,0,Gagal (Cancelled/Missed)
6.747638318254481,1438.1255073975376,71.90627536987688,1510.0317827674146,0,Gagal (Cancelled/Missed)
2.0,416.2500883929496,16.723307721146984,351.19391085722884,0,Gagal (Cancelled/Missed)
3.357493544407487,1115.2857700797647,52.06566614572407,1093.3261389310937,0,Gagal (Cancelled/Missed)
2.2952166268937813,921.0151715433707,46.05075857716854,967.0659301205393,0,Gagal (Cancelled/Missed)
4.5814854416083275,456.09257279195833,17.80462863959792,373.89720143155625,0,Gagal (Cancelled/Missed)
2.7716833749650718,310.0,10.596460421870635,222.52566885928331,0,Gagal (Cancelled/Missed)
6.659009245300022,1370.223733963001,63.547702773590004,1334.5017582453902,0,Gagal (Cancelled/Missed)
5.0,603.6009820520444,25.19170758550185,529.0258592955388,0,Gagal (Cancelled/Missed)
4.3869458499253025,785.5434614058604,39.27564043491783,824.8191018407782,0,Gagal (Cancelled/Missed)
4.469990088818587,314.7700892006327,11.0,231.0,0,Gagal (Cancelled/Missed)
3.833192679740427,2135.4067466679035,106.77033733339516,2242.1770840012987,0,Gagal (Cancelled/Missed)
4.055883065573177,633.193114213134,15.99865837590038,335.8736886627604,0,Gagal (Cancelled/Missed)
6.6690125343585915,654.3408401099475,27.487562788124983,577.2454946007621,0,Gagal (Cancelled/Missed)
3.649126866398327,3428.581590025311,145.87173588925748,3063.327067760237,0,Gagal (Cancelled/Missed)
9.0,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
3.0200070321076793,321.1749736295962,11.93124780246635,250.55620385179336,0,Gagal (Cancelled/Missed)
2.19638731441553,629.0,6.773944974220731,620.7233925588733,0,Gagal (Cancelled/Missed)
4.848518443653762,3010.5151177320395,141.93365812616398,2980.598335465007,0,Gagal (Cancelled/Missed)
1.4774944948135338,757.8238903822548,33.010568142816126,693.2219309991387,0,Gagal (Cancelled/Missed)
1.6735802316827213,451.8083947494958,22.59041973747479,474.39881448697054,0,Gagal (Cancelled/Missed)
3.086582852072959,646.4487771360973,27.742928002365954,582.601488049685,0,Gagal (Cancelled/Missed)
8.14075002084407,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
5.3340466933846145,307.66541828657694,15.383270914328847,323.04868920090576,0,Gagal (Cancelled/Missed)
3.9941937390907576,2242.150449017172,112.10752245085861,2354.257971468031,0,Gagal (Cancelled/Missed)
5.238451282383309,579.0,24.234711837597153,508.92894858954025,0,Gagal (Cancelled/Missed)
3.4015693369877034,592.7952919890369,25.022637316986422,525.4753836567149,0,Gagal (Cancelled/Missed)
5.15513485432853,449.0,17.45,366.45,0,Gagal (Cancelled/Missed)
2.3714013645999996,650.8291699788,32.54145849894,683.3706284777401,0,Gagal (Cancelled/Missed)
